Domain,External or Internal,Dedupping
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Duplicate
d15vqlr7iz6e8x.cloudfront.net,External,Keep
d1aug3dv5magti.cloudfront.net,External,Keep
d1w86dhf197kq6.cloudfront.net,External,Keep
d2gfdmu30u15x7.cloudfront.net,External,Keep
d39pc38av48c2g.cloudfront.net,External,Keep
d39se0h2uvfakd.cloudfront.net,External,Keep
d3js.org,External,Keep
d3mvnvhjmkxpjz.cloudfront.net,External,Keep
d3nekkt1lmmhms.cloudfront.net,External,Duplicate
d3nekkt1lmmhms.cloudfront.net,External,Keep
d9jmv9u00p0mv.cloudfront.net,External,Keep
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Duplicate
dap.digitalgov.gov,External,Keep
data.coremetrics.com,External,Duplicate
data.coremetrics.com,External,Keep
data.nal.usda.gov,External,Keep
datawarehouse.hrsa.gov,External,Keep
dc.ads.linkedin.com,External,Keep
dc8na2hxrj29i.cloudfront.net,External,Keep
dev.virtualearth.net,External,Keep
dev.visualwebsiteoptimizer.com,External,Keep
disqus.com,External,Keep
distractionnews.nhtsawebserver.com,External,Duplicate
distractionnews.nhtsawebserver.com,External,Keep
dnfsbstg.prod.acquia-sites.com,External,Keep
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Duplicate
dnn506yrbagrg.cloudfront.net,External,Keep
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Duplicate
dpm.demdex.net,External,Keep
ds-aksb-a.akamaihd.net,External,Duplicate
ds-aksb-a.akamaihd.net,External,Keep
ds.reson8.com,External,Keep
dsum-sec.casalemedia.com,External,Keep
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Duplicate
dx.bigsea.weborama.com,External,Keep
e.nexac.com,External,Keep
easyrotator.s3.amazonaws.com,External,Keep
ecn.dev.virtualearth.net,External,Keep
ecopartnerships.lbl.gov,External,Keep
edge.quantserve.com,External,Keep
edge.sharethis.com,External,Duplicate
edge.sharethis.com,External,Duplicate
edge.sharethis.com,External,Duplicate
edge.sharethis.com,External,Keep
edit-chinacommission.house.gov,External,Keep
ei.rlcdn.com,External,Keep
embedr.flickr.com,External,Keep
eroc.ssologin1.fms.treas.gov,External,Keep
ethn.io,External,Keep
events.foreseeresults.com,External,Duplicate
events.foreseeresults.com,External,Duplicate
events.foreseeresults.com,External,Duplicate
events.foreseeresults.com,External,Keep
ews-sdc.federalreserve.org,External,Duplicate
ews-sdc.federalreserve.org,External,Keep
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Duplicate
external.fphl1-1.fna.fbcdn.net,External,Keep
external.xx.fbcdn.net,External,Keep
f.vimeocdn.com,External,Duplicate
f.vimeocdn.com,External,Keep
f1-eu.readspeaker.com,External,Keep
f1-na.readspeaker.com,External,Keep
f1.na.readspeaker.com,External,Keep
faa.d2.sc.omtrdc.net,External,Duplicate
faa.d2.sc.omtrdc.net,External,Keep
farm1.static.flickr.com,External,Keep
farm1.staticflickr.com,External,Duplicate
farm1.staticflickr.com,External,Duplicate
farm1.staticflickr.com,External,Keep
farm2.staticflickr.com,External,Keep
farm3.static.flickr.com,External,Keep
farm4.staticflickr.com,External,Keep
farm5.staticflickr.com,External,Duplicate
farm5.staticflickr.com,External,Keep
farm6.static.flickr.com,External,Duplicate
farm6.static.flickr.com,External,Keep
farm6.staticflickr.com,External,Duplicate
farm6.staticflickr.com,External,Duplicate
farm6.staticflickr.com,External,Keep
farm8.staticflickr.com,External,Duplicate
farm8.staticflickr.com,External,Keep
farm9.static.flickr.com,External,Keep
farm9.staticflickr.com,External,Duplicate
farm9.staticflickr.com,External,Keep
fast.fonts.com,External,Duplicate
fast.fonts.com,External,Keep
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Duplicate
fast.fonts.net,External,Keep
fdic.122.2o7.net,External,Duplicate
fdic.122.2o7.net,External,Duplicate
fdic.122.2o7.net,External,Duplicate
fdic.122.2o7.net,External,Keep
fedramp.sites.usa.gov,External,Keep
feed.informer.com,External,Keep
feed.meltwater.com,External,Duplicate
feed.meltwater.com,External,Keep
feeds.feedburner.com,External,Keep
files.airnowtech.org,External,Keep
fonticons-free-fonticons.netdna-ssl.com,External,Duplicate
fonticons-free-fonticons.netdna-ssl.com,External,Duplicate
fonticons-free-fonticons.netdna-ssl.com,External,Duplicate
fonticons-free-fonticons.netdna-ssl.com,External,Keep
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
fonts.googleapis.com,External,Duplicate
